source_player_code,source_club_code,source_season,source_player_name,source_club_name
p2028,166,1999/1900,Ian Pearce,West Ham United
p2031,166,1999/1900,Steve Potts,West Ham United
p2034,166,1999/1900,Rio Ferdinand,West Ham United
p2035,166,1999/1900,Chris Coyne,West Ham United
p2037,166,1999/1900,Javier Margas,West Ham United
p2039,166,1999/1900,Igor Stimac,West Ham United
p2041,166,1999/1900,Neil Ruddock,West Ham United
p2043,166,1999/1900,Scott Minto,West Ham United
p2046,166,1999/1900,Stuart Pearce,West Ham United
p2047,166,1999/1900,Marc Keller,West Ham United
p2049,166,1999/1900,Trevor Sinclair,West Ham United
p2051,166,1999/1900,Frank Lampard,West Ham United
p2052,166,1999/1900,John Moncur,West Ham United
p2055,166,1999/1900,Steve Lomas,West Ham United
p2058,166,1999/1900,Marc Vivien Foe,West Ham United
p2060,166,1999/1900,Joe Cole,West Ham United
p2062,166,1999/1900,Manny Omoyinmi,West Ham United
p2064,166,1999/1900,Paolo Di Canio,West Ham United
p2066,166,1999/1900,Paulo Wanchope,West Ham United
p2068,166,1999/1900,Paul Kitson,West Ham United
p2070,166,1999/1900,Ian Wright,West Ham United
p2072,166,1999/1900,Samassi Abou,West Ham United
p2398,166,1999/1900,Gary Charles,West Ham United
p2403,166,1999/1900,Adam Newton,West Ham United
p2404,166,1999/1900,Michael Carrick,West Ham United
p3645,166,1999/1900,Omer Riza,West Ham United
p3669,166,1999/1900,Gary Alexander,West Ham United
p3670,166,1999/1900,Stephen Bywater,West Ham United
p3725,166,1999/1900,Shaun Byrne,West Ham United
p3808,166,1999/1900,Frederic Kanoute,West Ham United
p4566,166,1999/1900,Ian Feuer,West Ham United
p4594,166,1999/1900,Richard Garcia,West Ham United
p4595,166,1999/1900,Grant McCann,West Ham United
p7822,166,1999/1900,Gavin Holligan,West Ham United
p7958,166,1999/1900,Jermain Defoe,West Ham United
p8396,166,1999/1900,Daniel Sjölund,West Ham United
p8409,166,1999/1900,Alex O'Reilly,West Ham United
p8876,166,1999/1900,Jimmy Bullard,West Ham United
p9065,166,1999/1900,Izzy Iriekpen,West Ham United
p2021,168,1999/1900,Neil Sullivan,Wimbledon
p2023,168,1999/1900,Paul Heald,Wimbledon
p2026,168,1999/1900,Kenny Cunningham,Wimbledon
p2029,168,1999/1900,Alan Kimble,Wimbledon
p2033,168,1999/1900,Andy Roberts,Wimbledon
p2038,168,1999/1900,Dean Blackwell,Wimbledon
p2045,168,1999/1900,Carl Cort,Wimbledon
p2048,168,1999/1900,Robbie Earle,Wimbledon
p2050,168,1999/1900,John Hartson,Wimbledon
p2053,168,1999/1900,Jason Euell,Wimbledon
p2056,168,1999/1900,Marcus Gayle,Wimbledon
p2061,168,1999/1900,Neal Ardley,Wimbledon
p2067,168,1999/1900,Tore Pedersen,Wimbledon
p2071,168,1999/1900,Michael Hughes,Wimbledon
p2076,168,1999/1900,Gareth Ainsworth,Wimbledon
p2077,168,1999/1900,Duncan Jupp,Wimbledon
p2078,168,1999/1900,Ceri Hughes,Wimbledon
p2079,168,1999/1900,Carl Leaburn,Wimbledon
p2080,168,1999/1900,Jon Goodman,Wimbledon
p2380,168,1999/1900,Martin Andresen,Wimbledon
p2405,168,1999/1900,Trond Andersen,Wimbledon
p2406,168,1999/1900,Walid Badir,Wimbledon
p3642,168,1999/1900,Hermann Hreidarsson,Wimbledon
p3673,168,1999/1900,Kelvin Davis,Wimbledon
p3676,168,1999/1900,Chris Willmott,Wimbledon
p3714,168,1999/1900,Kjetil Waehler,Wimbledon
p3720,168,1999/1900,Damien Francis,Wimbledon
p3733,168,1999/1900,Wayne Gray,Wimbledon
p3758,168,1999/1900,Andreas Lund,Wimbledon
p4223,168,1999/1900,Ben Thatcher,Wimbledon
p5731,168,1999/1900,Peter Hawkins,Wimbledon
p10216,120,1998/1999,Alberto Mendez,Arsenal
p11,120,1998/1999,Nigel Winterburn,Arsenal
p13385,120,1998/1999,David Grondin,Arsenal
p1352,120,1998/1999,Jason Crowe,Arsenal
p14,120,1998/1999,Martin Keown,Arsenal
p15014,120,1998/1999,Remi Garde,Arsenal
p1591,120,1998/1999,Lee Dixon,Arsenal
p1593,120,1998/1999,Patrick Vieira,Arsenal
p1595,120,1998/1999,Tony Adams,Arsenal
p1597,120,1998/1999,Nelson Vivas,Arsenal
p1602,120,1998/1999,Freddie Ljungberg,Arsenal
p1608,120,1998/1999,Dennis Bergkamp,Arsenal
p1611,120,1998/1999,Marc Overmars,Arsenal
p1613,120,1998/1999,Christopher Wreh,Arsenal
p1616,120,1998/1999,Alexander Manninger,Arsenal
p1622,120,1998/1999,Ray Parlour,Arsenal
p1630,120,1998/1999,Emmanuel Petit,Arsenal
p1633,120,1998/1999,Gilles Grimandi,Arsenal
p1640,120,1998/1999,Matt Upson,Arsenal
p1645,120,1998/1999,John Lukic,Arsenal
p1648,120,1998/1999,Kanu,Arsenal
p1654,120,1998/1999,Paolo Vernazza,Arsenal
p1957,120,1998/1999,Steve Bould,Arsenal
p21253,120,1998/1999,Eric Chukwunyelu,Arsenal
p2400,120,1998/1999,Luís Boa Morte,Arsenal
p3201,120,1998/1999,Stuart Taylor,Arsenal
p3658,120,1998/1999,Jermaine Pennant,Arsenal
p3666,120,1998/1999,Stephen Hughes,Arsenal
p3667,120,1998/1999,Graham Barrett,Arsenal
p3668,120,1998/1999,Tommy Black,Arsenal
p3785,120,1998/1999,Ashley Cole,Arsenal
p3897,120,1998/1999,Nicolas Anelka,Arsenal
p4395,120,1998/1999,Julian Gray,Arsenal
p4464,120,1998/1999,Fabian Caballero,Arsenal
p5546,120,1998/1999,Kaba Diawara,Arsenal
p8649,120,1998/1999,Lee Canoville,Arsenal
p9,120,1998/1999,David Seaman,Arsenal
p1017,121,1998/1999,Julian Joachim,Aston Villa
p1280,121,1998/1999,Simon Grayson,Aston Villa
p1323,121,1998/1999,Riccardo Scimeca,Aston Villa
p15167,121,1998/1999,Gavin Melaugh,Aston Villa
p1592,121,1998/1999,Steve Watson,Aston Villa
p1594,121,1998/1999,Alan Wright,Aston Villa
p1596,121,1998/1999,Gareth Southgate,Aston Villa
p1598,121,1998/1999,Ugo Ehiogu,Aston Villa
p1603,121,1998/1999,Ian Taylor,Aston Villa
p1606,121,1998/1999,Mark Draper,Aston Villa
p1614,121,1998/1999,Dion Dublin,Aston Villa
p1618,121,1998/1999,Paul Merson,Aston Villa
p1621,121,1998/1999,Alan Thompson,Aston Villa
p1625,121,1998/1999,Michael Oakes,Aston Villa
p1632,121,1998/1999,Gareth Barry,Aston Villa
p1637,121,1998/1999,Lee Hendrie,Aston Villa
p1647,121,1998/1999,Darren Byfield,Aston Villa
p1650,121,1998/1999,Darius Vassell,Aston Villa
p1653,121,1998/1999,Mark Delaney,Aston Villa
p1656,121,1998/1999,Tommy Jaszczun,Aston Villa
p1657,121,1998/1999,Colin Calderwood,Aston Villa
p1658,121,1998/1999,Peter Enckelman,Aston Villa
p1660,121,1998/1999,Steve Stone,Aston Villa
p1743,121,1998/1999,David Unsworth,Aston Villa
p1804,121,1998/1999,Mark Bosnich,Aston Villa
p1829,121,1998/1999,Dwight Yorke,Aston Villa
p2398,121,1998/1999,Gary Charles,Aston Villa
p2941,121,1998/1999,Richard Walker,Aston Villa
p3039,121,1998/1999,Adam Rachel,Aston Villa
p3150,121,1998/1999,Alan Lee,Aston Villa
p3628,121,1998/1999,Stan Collymore,Aston Villa
p3703,121,1998/1999,David Hughes,Aston Villa
p3746,121,1998/1999,Richard Walker,Aston Villa
p3754,121,1998/1999,Jlloyd Samuel,Aston Villa
p3790,121,1998/1999,Sasa Curcic,Aston Villa
p55953,121,1998/1999,Fabio Ferraresi,Aston Villa
p5628,121,1998/1999,Michael Blackwood,Aston Villa
p1160,124,1998/1999,Gary Croft,Blackburn Rovers
p1236,124,1998/1999,John Filan,Blackburn Rovers
p1238,124,1998/1999,Jeff Kenna,Blackburn Rovers
p1240,124,1998/1999,Callum Davidson,Blackburn Rovers
p1242,124,1998/1999,Jason McAteer,Blackburn Rovers
p1244,124,1998/1999,Darren Peacock,Blackburn Rovers
p1247,124,1998/1999,Lee Carsley,Blackburn Rovers
p1249,124,1998/1999,Garry Flitcroft,Blackburn Rovers
p1252,124,1998/1999,Ashley Ward,Blackburn Rovers
p1254,124,1998/1999,Jason Wilcox,Blackburn Rovers
p1256,124,1998/1999,Damien Duff,Blackburn Rovers
p1259,124,1998/1999,Nathan Blake,Blackburn Rovers
p1260,124,1998/1999,Matt Jansen,Blackburn Rovers
p1263,124,1998/1999,Marlon Broomes,Blackburn Rovers
p1265,124,1998/1999,Billy McKinlay,Blackburn Rovers
p1266,124,1998/1999,Keith Gillespie,Blackburn Rovers
p1267,124,1998/1999,Damien Johnson,Blackburn Rovers
p1269,124,1998/1999,Alan Fettis,Blackburn Rovers
p1270,124,1998/1999,Christian Dailly,Blackburn Rovers
p1274,124,1998/1999,David Dunn,Blackburn Rovers
p1275,124,1998/1999,Martin Taylor,Blackburn Rovers
p1278,124,1998/1999,Anthony Williams,Blackburn Rovers
p14427,124,1998/1999,David McNamee,Blackburn Rovers
p15021,124,1998/1999,Martin Dahlin,Blackburn Rovers
p1678,124,1998/1999,Chris Sutton,Blackburn Rovers
p1784,124,1998/1999,Stéphane Henchoz,Blackburn Rovers
p17980,124,1998/1999,Anders Andersson,Blackburn Rovers
p1894,124,1998/1999,Tim Sherwood,Blackburn Rovers
p19256,124,1998/1999,Tony Williams,Blackburn Rovers
p2067,124,1998/1999,Tore Pedersen,Blackburn Rovers
p2256,124,1998/1999,David Worrell,Blackburn Rovers
p2382,124,1998/1999,Kevin Gallacher,Blackburn Rovers
p3630,124,1998/1999,Kevin Davies,Blackburn Rovers
p3792,124,1998/1999,James Thomas,Blackburn Rovers
p4222,124,1998/1999,Tim Flowers,Blackburn Rovers
p4246,124,1998/1999,Dario Marcolin,Blackburn Rovers
p6247,124,1998/1999,Sébastien Pérez,Blackburn Rovers
p9684,124,1998/1999,Graham Coughlan,Blackburn Rovers
p1351,133,1998/1999,Andy Petterson,Charlton Athletic
p1371,133,1998/1999,Anthony Barness,Charlton Athletic
p1375,133,1998/1999,Chris Powell,Charlton Athletic
p1379,133,1998/1999,Graham Stuart,Charlton Athletic
p1382,133,1998/1999,Richard Rufus,Charlton Athletic
p1387,133,1998/1999,Carl Tiler,Charlton Athletic
p1390,133,1998/1999,Shaun Newton,Charlton Athletic
p1391,133,1998/1999,Mark Kinsella,Charlton Athletic
p1393,133,1998/1999,Andy Hunt,Charlton Athletic
p1394,133,1998/1999,Clive Mendonca,Charlton Athletic
p1398,133,1998/1999,John Robinson,Charlton Athletic
p1402,133,1998/1999,Steve Brown,Charlton Athletic
p1404,133,1998/1999,Sasa Ilic,Charlton Athletic
p1406,133,1998/1999,Martin Pringle,Charlton Athletic
p1408,133,1998/1999,Eddie Youds,Charlton Athletic
p1411,133,1998/1999,Scott Parker,Charlton Athletic
p1413,133,1998/1999,Paul Konchesky,Charlton Athletic
p1414,133,1998/1999,Keith Jones,Charlton Athletic
p1415,133,1998/1999,Matt Holmes,Charlton Athletic
p1416,133,1998/1999,Simon Royce,Charlton Athletic
p1418,133,1998/1999,Kevin Lisbie,Charlton Athletic
p1419,133,1998/1999,Mark McCammon,Charlton Athletic
p15005,133,1998/1999,Mark Bright,Charlton Athletic
p1649,133,1998/1999,Neil Redfearn,Charlton Athletic
p16987,133,1998/1999,Steve Jones,Charlton Athletic
p3266,133,1998/1999,Adrian Webster,Charlton Athletic
p3586,133,1998/1999,Paul Mortimer,Charlton Athletic
p3593,133,1998/1999,Mark Bowen,Charlton Athletic
p3702,133,1998/1999,David Tuttle,Charlton Athletic
p5537,133,1998/1999,Charlie MacDonald,Charlton Athletic
p7958,133,1998/1999,Jermain Defoe,Charlton Athletic
p7989,133,1998/1999,John Barnes,Charlton Athletic
p942,133,1998/1999,Danny Mills,Charlton Athletic
p1164,134,1998/1999,Eddie Newton,Chelsea
p11716,134,1998/1999,Rhys Evans,Chelsea
p14997,134,1998/1999,Nick Crittenden,Chelsea
p15016,134,1998/1999,Steve Clarke,Chelsea
p15037,134,1998/1999,Brian Laudrup,Chelsea
p1604,134,1998/1999,Andy Myers,Chelsea
p1662,134,1998/1999,Ed de Goey,Chelsea
p1663,134,1998/1999,Dan Petrescu,Chelsea
p1664,134,1998/1999,Celestine Babayaro,Chelsea
p1670,134,1998/1999,Frank Leboeuf,Chelsea
p1672,134,1998/1999,Marcel Desailly,Chelsea
p1676,134,1998/1999,Gustavo Poyet,Chelsea
p1680,134,1998/1999,Pierluigi Casiraghi,Chelsea
p1681,134,1998/1999,Dennis Wise,Chelsea
p1683,134,1998/1999,Bjarne Goldbæk,Chelsea
p1685,134,1998/1999,Kevin Hitchcock,Chelsea
p1687,134,1998/1999,Graeme Le Saux,Chelsea
p1689,134,1998/1999,Roberto Di Matteo,Chelsea
p1691,134,1998/1999,Albert Ferrer,Chelsea
p1697,134,1998/1999,Tore Andre Flo,Chelsea
p16999,134,1998/1999,David Lee,Chelsea
p1700,134,1998/1999,Jody Morris,Chelsea
p1703,134,1998/1999,Bernard Lambourde,Chelsea
p1706,134,1998/1999,Mark Nicholls,Chelsea
p1714,134,1998/1999,Samuele Dalla Bona,Chelsea
p1715,134,1998/1999,Gianfranco Zola,Chelsea
p1718,134,1998/1999,John Terry,Chelsea
p1722,134,1998/1999,Neil Clement,Chelsea
p1726,134,1998/1999,Mikael Forssell,Chelsea
p2146,134,1998/1999,Dmitri Kharin,Chelsea
p3683,134,1998/1999,Jon Harley,Chelsea
p3684,134,1998/1999,Robert Wolleaston,Chelsea
p3769,134,1998/1999,Gianluca Vialli,Chelsea
p3805,134,1998/1999,Paul Hughes,Chelsea
p488,134,1998/1999,Michael Duberry,Chelsea
p5553,134,1998/1999,Joe Sheerin,Chelsea
p14991,135,1998/1999,Stefano Gioacchini,Coventry City
p1600,135,1998/1999,George Boateng,Coventry City
p1614,135,1998/1999,Dion Dublin,Coventry City
p1693,135,1998/1999,Magnus Hedman,Coventry City
p1696,135,1998/1999,Marc Edworthy,Coventry City
p1698,135,1998/1999,David Burrows,Coventry City
p1702,135,1998/1999,Paul Williams,Coventry City
p1705,135,1998/1999,Richard Shaw,Coventry City
p1707,135,1998/1999,Mohammed Konjic,Coventry City
p1711,135,1998/1999,Noel Whelan,Coventry City
p1713,135,1998/1999,John Aloisi,Coventry City
p1716,135,1998/1999,Gary McAllister,Coventry City
p1721,135,1998/1999,Paul Telfer,Coventry City
p1729,135,1998/1999,Stephen Froggatt,Coventry City
p1730,135,1998/1999,Gary Breen,Coventry City
p1732,135,1998/1999,Marcus Hall,Coventry City
p1734,135,1998/1999,Gavin Strachan,Coventry City
p1735,135,1998/1999,Barry Quinn,Coventry City
p1741,135,1998/1999,John Eustace,Coventry City
p2277,135,1998/1999,Darren Jackson,Coventry City
p2401,135,1998/1999,Trond Egil Soltvedt,Coventry City
p2974,135,1998/1999,Sam Shilton,Coventry City
p3148,135,1998/1999,Willie Boland,Coventry City
p3541,135,1998/1999,Simon Haworth,Coventry City
p3679,135,1998/1999,Steve Ogrizovic,Coventry City
p3685,135,1998/1999,Paul Hall,Coventry City
p3686,135,1998/1999,Gary McSheffrey,Coventry City
p3763,135,1998/1999,Ian Brightwell,Coventry City
p3890,135,1998/1999,Roland Nilsson,Coventry City
p4006,135,1998/1999,Philippe Clement,Coventry City
p4379,135,1998/1999,Andy Ducros,Coventry City
p5543,135,1998/1999,Chris Kirkland,Coventry City
p5624,135,1998/1999,Craig Faulconbridge,Coventry City
p587,135,1998/1999,Darren Huckerby,Coventry City
p6787,135,1998/1999,Jean-Guy Wallemme,Coventry City
p1247,137,1998/1999,Lee Carsley,Derby County
p1270,137,1998/1999,Christian Dailly,Derby County
p1424,137,1998/1999,Robert Kozluk,Derby County
p1425,137,1998/1999,Jonathan Hunt,Derby County
p14501,137,1998/1999,Vassilis Borbokis,Derby County
p15001,137,1998/1999,Ron Willems,Derby County
p1665,137,1998/1999,Russell Hoult,Derby County
p1666,137,1998/1999,Horacio Carbonari,Derby County
p1667,137,1998/1999,Stefan Schnoor,Derby County
p1669,137,1998/1999,Darryl Powell,Derby County
p1671,137,1998/1999,Tony Dorigo,Derby County
p1675,137,1998/1999,Dean Sturridge,Derby County
p1677,137,1998/1999,Deon Burton,Derby County
p1679,137,1998/1999,Rory Delap,Derby County
p1682,137,1998/1999,Kevin Harper,Derby County
p1684,137,1998/1999,Malcolm Christie,Derby County
p1686,137,1998/1999,Lars Bohinen,Derby County
p1690,137,1998/1999,Marc Bridge-Wilkinson,Derby County
p1695,137,1998/1999,Spencer Prior,Derby County
p1699,137,1998/1999,Steve Elliott,Derby County
p1701,137,1998/1999,Mart Poom,Derby County
p17057,137,1998/1999,Marino Rahmberg,Derby County
p1709,137,1998/1999,Paul Boertien,Derby County
p1712,137,1998/1999,Mikkel Beck,Derby County
p1717,137,1998/1999,Marvin Robinson,Derby County
p1723,137,1998/1999,Adam Murray,Derby County
p1725,137,1998/1999,Stefano Eranio,Derby County
p2039,137,1998/1999,Igor Stimac,Derby County
p2066,137,1998/1999,Paulo Wanchope,Derby County
p3211,137,1998/1999,Brian Launders,Derby County
p3662,137,1998/1999,Richard Knight,Derby County
p4325,137,1998/1999,Jacob Laursen,Derby County
p4480,137,1998/1999,Richard Jackson,Derby County
p8500,137,1998/1999,Francesco Baiano,Derby County
p10274,138,1998/1999,John Ebbrell,Everton
p1207,138,1998/1999,Graham Allen,Everton
p1277,138,1998/1999,Craig Short,Everton
p1387,138,1998/1999,Carl Tiler,Everton
p14990,138,1998/1999,Adam Farley,Everton
p17039,138,1998/1999,Joe Parkinson,Everton
p1737,138,1998/1999,Thomas Myhre,Everton
p1738,138,1998/1999,Alex Cleland,Everton
p1739,138,1998/1999,Michael Ball,Everton
p1742,138,1998/1999,Dave Watson,Everton
p1743,138,1998/1999,David Unsworth,Everton
p1744,138,1998/1999,John Collins,Everton
p1745,138,1998/1999,Nick Barmby,Everton
p1746,138,1998/1999,Kevin Campbell,Everton
p1747,138,1998/1999,Don Hutchison,Everton
p1748,138,1998/1999,Scot Gemmill,Everton
p1750,138,1998/1999,Paul Gerrard,Everton
p1751,138,1998/1999,Paul Michael Branch,Everton
p1752,138,1998/1999,Gareth Farrelly,Everton
p1753,138,1998/1999,David Weir,Everton
p1759,138,1998/1999,Mitch Ward,Everton
p1761,138,1998/1999,Peter Degn,Everton
p1764,138,1998/1999,Richard Dunne,Everton
p1766,138,1998/1999,Slaven Bilic,Everton
p1768,138,1998/1999,Danny Cadamarteri,Everton
p1770,138,1998/1999,Terry Phelan,Everton
p1772,138,1998/1999,John O'Kane,Everton
p1774,138,1998/1999,Francis Jeffers,Everton
p1873,138,1998/1999,Duncan Ferguson,Everton
p1999,138,1998/1999,Gavin McCann,Everton
p2009,138,1998/1999,John Oster,Everton
p2230,138,1998/1999,John Spencer,Everton
p2251,138,1998/1999,Tony Thomas,Everton
p3687,138,1998/1999,Tony Grant,Everton
p3718,138,1998/1999,Jamie Milligan,Everton
p3719,138,1998/1999,Steve Simonsen,Everton
p3776,138,1998/1999,Phil Jevons,Everton
p3777,138,1998/1999,Danny Williamson,Everton
p4199,138,1998/1999,Olivier Dacourt,Everton
p4390,138,1998/1999,Carl Regan,Everton
p6267,138,1998/1999,Ibrahima Bakayoko,Everton
p7400,138,1998/1999,Marco Materazzi,Everton
p7547,138,1998/1999,Peter Clarke,Everton
p8551,138,1998/1999,Mickaël Madar,Everton
p1047,143,1998/1999,Clyde Wijnhard,Leeds United
p112,143,1998/1999,Alf Inge Haaland,Leeds United
p145,143,1998/1999,Nigel Martyn,Leeds United
p146,143,1998/1999,Gary Kelly,Leeds United
p149,143,1998/1999,Lucas Radebe,Leeds United
p153,143,1998/1999,Lee Bowyer,Leeds United
p159,143,1998/1999,Harry Kewell,Leeds United
p160,143,1998/1999,Ian Harte,Leeds United
p1609,143,1998/1999,David Wetherall,Leeds United
p1634,143,1998/1999,Lee Sharpe,Leeds United
p1638,143,1998/1999,Gunnar Halle,Leeds United
p167,143,1998/1999,Alan Maybury,Leeds United
p16827,143,1998/1999,Jamie Price,Leeds United
p16966,143,1998/1999,Martin Hiden,Leeds United
p1801,143,1998/1999,Paul Robinson,Leeds United
p1908,143,1998/1999,Willem Korsten,Leeds United
p3634,143,1998/1999,Andy Gray,Leeds United
p3681,143,1998/1999,Matthew Jones,Leeds United
p3730,143,1998/1999,Mark Jackson,Leeds United
p3745,143,1998/1999,Kevin Evans,Leeds United
p3788,143,1998/1999,Lee Matthews,Leeds United
p4074,143,1998/1999,Jimmy Floyd Hasselbaink,Leeds United
p4550,143,1998/1999,Gareth Evans,Leeds United
p5587,143,1998/1999,Derek Lilley,Leeds United
p57583,143,1998/1999,Andrew Wright,Leeds United
p599,143,1998/1999,Robert Molenaar,Leeds United
p61,143,1998/1999,David Batty,Leeds United
p670,143,1998/1999,Danny Granville,Leeds United
p717,143,1998/1999,David Robertson,Leeds United
p719,143,1998/1999,David Hopkin,Leeds United
p720,143,1998/1999,Bruno Ribeiro,Leeds United
p797,143,1998/1999,Stephen McPhail,Leeds United
p973,143,1998/1999,Jonathan Woodgate,Leeds United
p999,143,1998/1999,Alan Smith,Leeds United
p13190,144,1998/1999,Pontus Kaamark,Leicester City
p15010,144,1998/1999,Garry Parker,Leicester City
p1695,144,1998/1999,Spencer Prior,Leicester City
p1755,144,1998/1999,Pegguy Arphexad,Leicester City
p1757,144,1998/1999,Frank Sinclair,Leicester City
p1758,144,1998/1999,Gerry Taggart,Leicester City
p1760,144,1998/1999,Steve Walsh,Leicester City
p1762,144,1998/1999,Muzzy Izzet,Leicester City
p1763,144,1998/1999,Neil Lennon,Leicester City
p1765,144,1998/1999,Emile Heskey,Leicester City
p1767,144,1998/1999,Steve Guppy,Leicester City
p1769,144,1998/1999,Arnar Gunnlaugsson,Leicester City
p1771,144,1998/1999,Robbie Savage,Leicester City
p1775,144,1998/1999,Stuart Campbell,Leicester City
p1776,144,1998/1999,Matt Elliott,Leicester City
p1777,144,1998/1999,Ian Marshall,Leicester City
p1778,144,1998/1999,Graham Fenton,Leicester City
p1779,144,1998/1999,Andy Impey,Leicester City
p1780,144,1998/1999,Stuart Wilson,Leicester City
p1781,144,1998/1999,Tony Cottee,Leicester City
p1783,144,1998/1999,Lawrie Dudfield,Leicester City
p1785,144,1998/1999,Stefan Oakes,Leicester City
p1786,144,1998/1999,Theo Zagorakis,Leicester City
p2385,144,1998/1999,Charlie Miller,Leicester City
p2882,144,1998/1999,Guy Branston,Leicester City
p40324,144,1998/1999,Sam McMahon,Leicester City
p6050,144,1998/1999,Kasey Keller,Leicester City
p8426,144,1998/1999,Robert Ullathorne,Leicester City
p9012,144,1998/1999,Ian Andrews,Leicester City
p1242,145,1998/1999,Jason McAteer,Liverpool
p1590,145,1998/1999,David James,Liverpool
p16986,145,1998/1999,Rob Jones,Liverpool
p1788,145,1998/1999,Rigobert Song,Liverpool
p1789,145,1998/1999,Steve Staunton,Liverpool
p1791,145,1998/1999,Phil Babb,Liverpool
p1794,145,1998/1999,Robbie Fowler,Liverpool
p1795,145,1998/1999,Michael Owen,Liverpool
p1796,145,1998/1999,Jamie Redknapp,Liverpool
p1798,145,1998/1999,Vegard Heggem,Liverpool
